^FINANCIAL,04/12/2017,1886.65,1888.62,1880.89,1888.44,987044,-69745
AUB,04/12/2017,48.85,48.85,48.5,48.5,6800,317350
BDO,04/12/2017,120.5,121,120.2,121,2295420,-88160446
BPI,04/12/2017,104.8,105.4,104.5,105,1665190,550985
CHIB,04/12/2017,38.25,38.95,37.9,38.2,694100,4488730
CSB,04/12/2017,8.53,8.53,8.53,8.53,600,0
EW,04/12/2017,20.8,20.9,20.7,20.8,520000,-896115
MBT,04/12/2017,85.95,86,84.05,84.5,2038080,-23891278
PBB,04/12/2017,14.7,14.7,14.7,14.7,46200,0
PBC,04/12/2017,25.5,25.8,25.5,25.8,3500,0
PNB,04/12/2017,57.1,57.55,57.05,57.5,28240,1289819
PSB,04/12/2017,86.8,90.4,86.8,90.4,5250,0
RCB,04/12/2017,39,39,38.75,39,21400,498440
SECB,04/12/2017,213,217,213,217,886610,36266526
UBP,04/12/2017,79.6,79.7,79.6,79.65,18080,-271669
AGF,04/12/2017,3.12,3.17,3.1,3.17,23000,0
BKR,04/12/2017,1.2,1.22,1.2,1.22,16000,0
BLFI,04/12/2017,3.92,4.04,3.9,4.04,61000,0
COL,04/12/2017,16.2,16.2,16,16.2,2000,0
FAF,04/12/2017,0.72,0.72,0.72,0.72,10000,0
I,04/12/2017,1.65,1.72,1.65,1.72,64000,0
MED,04/12/2017,0.68,0.68,0.66,0.68,1236000,0
MFC,04/12/2017,820,820,775,775,140,62250
NRCP,04/12/2017,0.72,0.72,0.72,0.72,7000,0
PSE,04/12/2017,242.6,242.8,239,240,820,0
SLF,04/12/2017,1715,1715,1710,1710,20,0
V,04/12/2017,1.21,1.21,1.21,1.21,24000,0
^INDUSTRIAL,04/12/2017,11280.54,11382.71,11277.08,11377.64,1467968,150441
ACR,04/12/2017,1.44,1.44,1.42,1.43,309000,0
AP,04/12/2017,41.5,42,41.5,42,2087500,-18238220
BSC,04/12/2017,0.25,0.26,0.25,0.255,3310000,0
EDC,04/12/2017,6.09,6.18,6.08,6.12,31110400,58003829
FGEN,04/12/2017,21.55,21.75,20.9,20.95,4061800,-60444405
FPH,04/12/2017,72,73,71.8,72.9,92690,1504091
MER,04/12/2017,282.8,284.6,282.4,284,125150,7321458
MWC,04/12/2017,31.1,32.55,31.1,32.55,2520100,43704080
PCOR,04/12/2017,9.1,9.25,9.05,9.25,6252900,-19146079
PHEN,04/12/2017,2.17,2.17,2.15,2.17,2646000,2155000
PNX,04/12/2017,8.4,8.4,8.35,8.39,3229600,535551
SHLPH,04/12/2017,72.45,72.45,71.95,72.05,2565200,-2891388
VVT,04/12/2017,32.45,34.6,32.45,34.6,1700,10380
ANI,04/12/2017,5.32,5.48,5.29,5.4,2224900,62831
CNPF,04/12/2017,16.98,17.14,16.82,17.14,246500,3612214
DMPL,04/12/2017,12.02,12.02,12,12.02,46800,0
DNL,04/12/2017,12.78,12.86,12.7,12.78,2170400,-5508986
EMP,04/12/2017,6.55,6.56,6.4,6.46,1397000,-830785
FOOD,04/12/2017,0.83,0.83,0.82,0.83,92000,0
GSMI,04/12/2017,12.2,12.2,12.2,12.2,1600,0
JFC,04/12/2017,207.6,209.8,207.4,208.8,576590,11698752
MACAY,04/12/2017,28.9,28.9,28.9,28.9,100,-2890
MAXS,04/12/2017,24.9,25.4,24.8,25.2,68600,-271980
MG,04/12/2017,0.241,0.246,0.241,0.244,1400000,0
PF,04/12/2017,300.4,300.4,300,300.2,3500,735366
PIP,04/12/2017,3.8,4.09,3.8,3.9,33450000,5410240
PIZZA,04/12/2017,13.6,13.66,13.5,13.5,567200,6399594
RFM,04/12/2017,4.72,4.88,4.71,4.75,564000,-9610
SFI,04/12/2017,0.144,0.146,0.142,0.146,2510000,4320
URC,04/12/2017,172,174.8,171.9,174,1011900,63211625
VITA,04/12/2017,1.77,1.77,1.69,1.69,6764000,374740
VMC,04/12/2017,4.13,4.43,4.13,4.41,105000,0
ABG,04/12/2017,19.42,19.42,18.12,19.2,4200,-9600
CA,04/12/2017,91,91,91,91,190,0
CHP,04/12/2017,7.66,7.94,7.66,7.92,10660300,33472214
DAVIN,04/12/2017,5.75,5.89,5.7,5.89,148800,0
EEI,04/12/2017,9.48,9.48,9.32,9.44,248200,1649134
HLCM,04/12/2017,16.18,16.2,16.18,16.18,1652100,199010
MWIDE,04/12/2017,18.06,18.7,18.02,18.58,1003300,10257679
PHN,04/12/2017,11.42,11.42,11.38,11.38,9200,0
T,04/12/2017,1.42,1.43,1.41,1.42,104000,0
VUL,04/12/2017,1,1.03,0.97,1.03,501000,0
CIP,04/12/2017,170.1,170.1,170.1,170.1,10,0
CROWN,04/12/2017,1.96,1.99,1.95,1.99,462000,99000
EURO,04/12/2017,1.7,1.7,1.7,1.7,15000,0
LMG,04/12/2017,4.9,4.99,4.81,4.88,697000,103390
MVC,04/12/2017,3.72,3.72,3.72,3.72,15000,0
PPC,04/12/2017,4.96,5.05,4.96,5.05,12000,0
CIC,04/12/2017,75,78.8,71,72.5,182860,7872777
IMI,04/12/2017,7.81,7.9,7.8,7.84,4992700,4183
ION,04/12/2017,1.61,1.64,1.6,1.61,745000,-644000
PMPC,04/12/2017,6.6,6.6,6.35,6.47,131900,0
PSPC,04/12/2017,1.89,1.95,1.87,1.9,294000,66540
TECH,04/12/2017,23.3,23.5,23.2,23.5,158300,-28200
^HOLDING,04/12/2017,7650.54,7715.85,7646.18,7683.19,1590414,45657
ABA,04/12/2017,0.375,0.38,0.37,0.375,900000,0
AC,04/12/2017,858,871.5,848,857,223060,19795155
AEV,04/12/2017,75.1,75.7,75.05,75.5,879610,21931035
AGI,04/12/2017,13.92,14.32,13.84,14.32,11774300,52930508
ANS,04/12/2017,6.33,6.33,6.25,6.32,20200,0
ATN,04/12/2017,0.41,0.425,0.41,0.42,11400000,0
ATNB,04/12/2017,0.435,0.46,0.435,0.45,2140000,22500
COSCO,04/12/2017,8.41,8.49,8.36,8.4,1942300,2016895
DMC,04/12/2017,12.1,12.18,12.08,12.16,13917700,-108417684
FDC,04/12/2017,7.8,7.8,7.7,7.8,11700,0
GTCAP,04/12/2017,1269,1275,1250,1275,63700,33770855
HI,04/12/2017,6.25,6.35,6.2,6.2,160100,948431
JGS,04/12/2017,80.1,81.5,80.1,81.45,1008530,-14294919
JOH,04/12/2017,4.3,4.3,4.3,4.3,5000,0
LIHC,04/12/2017,1.04,1.05,1.02,1.02,760000,0
LPZ,04/12/2017,7.81,7.92,7.79,7.87,396600,2177241
LTG,04/12/2017,15.5,15.64,15.46,15.5,675600,-6545282
MPI,04/12/2017,6.47,6.51,6.44,6.48,19481300,7507781
PA,04/12/2017,0.061,0.061,0.059,0.06,126670000,118000
