^FINANCIAL,10/13/2016,1773.53,1775.59,1757.48,1757.86,1241507,-24243
AUB,10/13/2016,47.9,47.9,47.75,47.85,4100,138615
BDO,10/13/2016,107.5,107.8,105.5,106,1665260,-11395805
BPI,10/13/2016,103.5,104,101,102.5,1687300,12793549
CHIB,10/13/2016,37.95,38,37.6,38,233700,6670660
EW,10/13/2016,18.5,18.5,18.1,18.2,1108100,-2935478
MBT,10/13/2016,84.1,84.15,82.2,82.8,4458250,-24617270
PBB,10/13/2016,14,14.04,14,14,500200,0
PBC,10/13/2016,22.25,22.25,22,22,2700,0
PNB,10/13/2016,57,57,54.7,54.7,44540,22628
PSB,10/13/2016,100.8,100.8,98.95,98.95,330,0
PTC,10/13/2016,248,248,248,248,10,0
RCB,10/13/2016,35.7,35.85,35.7,35.75,307300,3328470
SECB,10/13/2016,205.2,208.2,205.2,207,2177880,-7855490
UBP,10/13/2016,75,75.5,74,75,159610,948897
AGF,10/13/2016,3.5,3.5,3.42,3.5,16000,0
BKR,10/13/2016,1.34,1.34,1.28,1.28,163000,13000
BLFI,10/13/2016,3.82,3.82,3.81,3.82,12000,0
COL,10/13/2016,16.8,16.8,16.6,16.6,71500,1119420
FAF,10/13/2016,0.68,0.68,0.67,0.67,517000,0
FFI,10/13/2016,6.63,6.85,6.63,6.85,1600,0
I,10/13/2016,1.82,1.82,1.81,1.81,24000,0
MED,10/13/2016,0.71,0.71,0.66,0.67,9892000,-2818330
NRCP,10/13/2016,0.87,0.9,0.87,0.9,52000,0
PSE,10/13/2016,260,267.6,260,260,950,0
SLF,10/13/2016,1495,1503,1495,1495,325,343850
V,10/13/2016,1.42,1.42,1.41,1.42,236000,0
^INDUSTRIAL,10/13/2016,11607.68,11674.16,11527.35,11544.01,1264689,-194977
ACR,10/13/2016,1.57,1.57,1.4,1.41,7941000,-6105860
AP,10/13/2016,45,45.6,45,45.35,2086200,4446890
EDC,10/13/2016,5.83,5.93,5.8,5.88,15680600,32854258
FGEN,10/13/2016,22.85,23.45,22.7,23,2620100,95195
FPH,10/13/2016,71.5,71.65,70.55,70.65,211420,-2849004
MER,10/13/2016,294,300,287.2,288,490250,-76492928
MWC,10/13/2016,30.2,30.3,30,30.05,4024100,-59338075
PCOR,10/13/2016,10.3,10.36,10.14,10.36,1260900,442340
PHEN,10/13/2016,2.17,2.17,2.03,2.11,1770000,2633509
PNX,10/13/2016,5.94,5.97,5.83,5.95,1107900,0
ANI,10/13/2016,4.19,4.2,3.61,3.95,5992000,-2097940
BMM,10/13/2016,68.5,68.5,68.5,68.5,10,0
CNPF,10/13/2016,15.7,16,15.42,16,2749600,-31058686
DMPL,10/13/2016,12.14,12.2,12,12.2,71100,-67378
DNL,10/13/2016,10.68,10.94,10.6,10.66,6087000,10281892
EMP,10/13/2016,7.28,7.3,7.24,7.28,1190200,610699
FOOD,10/13/2016,0.9,0.91,0.84,0.85,2549000,-12040
GSMI,10/13/2016,12.06,12.06,11.9,11.9,115700,-1065770
JFC,10/13/2016,241,245,240.2,241,405070,-5457148
LFM,10/13/2016,58.5,58.5,50,50,310,0
MAXS,10/13/2016,27.35,27.35,25.9,26.75,743700,-8530940
MG,10/13/2016,0.255,0.26,0.25,0.25,1960000,190000
PF,10/13/2016,219.8,219.8,215,215.6,11020,0
PIP,10/13/2016,3.14,3.14,2.98,2.99,1104000,771680
RFM,10/13/2016,4.16,4.17,4.15,4.17,189000,720740
ROX,10/13/2016,3.3,3.3,3.3,3.3,2000,0
SFI,10/13/2016,0.147,0.147,0.143,0.144,7630000,-157340
URC,10/13/2016,181.1,183,178,179,1104050,-45203524
VITA,10/13/2016,2.25,2.25,2.1,2.11,8451000,441090
ABG,10/13/2016,15,15.6,15,15.6,1300,0
CA,10/13/2016,105.1,109,105,105,1600,0
CHP,10/13/2016,11.5,11.52,11.1,11.2,6224900,-2231376
DAVIN,10/13/2016,6.1,6.25,6.1,6.13,809200,188837
EEI,10/13/2016,7.29,7.3,7.15,7.2,317900,-852773
HLCM,10/13/2016,16.2,16.26,16.2,16.2,191500,0
MWIDE,10/13/2016,14.8,14.86,14.42,14.46,2387700,-8474278
PHN,10/13/2016,11.4,11.5,11.4,11.5,44400,0
T,10/13/2016,1.75,1.75,1.68,1.68,987000,-107120
VUL,10/13/2016,1.19,1.19,1.19,1.19,104000,0
CROWN,10/13/2016,2,2,1.95,1.99,799000,407750
LMG,10/13/2016,2.11,2.11,2.11,2.11,3000,0
MVC,10/13/2016,4.03,4.03,3.91,3.95,64000,0
PPC,10/13/2016,3.45,3.45,3.3,3.3,404000,-47300
CIC,10/13/2016,60,60,59.9,59.9,58330,692544
IMI,10/13/2016,5.9,5.95,5.7,5.79,1129900,225735
ION,10/13/2016,2.02,2.02,1.95,1.97,2664000,104970
