^FINANCIAL,09/01/2016,1815.77,1833.87,1806.89,1833.87,204442,-185373
AUB,09/01/2016,47.45,47.65,47,47.65,25300,1048520
BDO,09/01/2016,113,114,110.7,114,2053020,-88210477
BPI,09/01/2016,105.5,106,104.5,106,2088780,110493071
CHIB,09/01/2016,38.5,38.5,38.4,38.45,10000,0
CSB,09/01/2016,9.09,9.09,9.09,9.09,600,0
EW,09/01/2016,20.9,20.9,20.6,20.8,259500,-24960
MBT,09/01/2016,85.5,87.4,85.5,87.4,3566300,38522897
PBB,09/01/2016,14.6,14.6,14.44,14.44,87900,-136776
PBC,09/01/2016,23.6,23.6,23.6,23.6,10000,0
PNB,09/01/2016,58.7,59,57.8,57.9,35430,-1117618
PSB,09/01/2016,96.65,99.9,96.2,99.9,200,0
RCB,09/01/2016,32.3,32.55,32.3,32.5,281800,1109370
SECB,09/01/2016,214,219.6,212.4,218,2476780,-244571320
UBP,09/01/2016,73.75,73.75,73.5,73.65,37880,501533
AGF,09/01/2016,3.54,3.9,3.52,3.72,289000,0
BKR,09/01/2016,1.45,1.54,1.4,1.47,503000,0
BLFI,09/01/2016,3.8,3.8,3.7,3.7,18000,-37000
COL,09/01/2016,16.5,16.5,16.46,16.46,7300,49440
FAF,09/01/2016,0.75,0.77,0.73,0.73,166000,0
I,09/01/2016,1.87,1.88,1.86,1.88,47000,18700
MED,09/01/2016,0.85,1.21,0.84,1.21,191857000,-1825200
MFC,09/01/2016,590,590,590,590,10,0
PSE,09/01/2016,275.4,275.4,275,275,4530,-1194108
SLF,09/01/2016,1370,1390,1365,1370,85,0
V,09/01/2016,1.48,1.48,1.48,1.48,15000,0
^INDUSTRIAL,09/01/2016,11942.35,11959.56,11730.19,11918.62,245943,-264021
ACR,09/01/2016,1.82,1.85,1.78,1.78,1085000,0
AP,09/01/2016,45.8,45.8,45,45.5,1056400,-13501280
EDC,09/01/2016,5.73,5.8,5.72,5.75,7892500,-10113076
FGEN,09/01/2016,25.45,26,25.1,25.8,4434500,-13267320
FPH,09/01/2016,73.5,75,72.95,73,166490,-3819521
MER,09/01/2016,312.8,312.8,310.2,311,122050,2541428
MWC,09/01/2016,28,28.3,27.55,28,7458400,109444895
PCOR,09/01/2016,10.1,10.26,9.95,10.08,15785600,-74182037
PNX,09/01/2016,6.1,6.2,5.96,6.18,879300,-1771222
TA,09/01/2016,2.2,2.23,2.2,2.21,735000,272540
VVT,09/01/2016,33.95,35,33.95,35,1800,0
ANI,09/01/2016,3.8,3.8,3.3,3.4,5505000,-1048920
BMM,09/01/2016,51.3,53,51.3,53,2570,-127730
CAT,09/01/2016,204.8,204.8,200,200,20,0
CNPF,09/01/2016,17.16,17.16,16.7,17,3376500,-50639226
DMPL,09/01/2016,12.38,12.38,12,12.02,26700,0
DNL,09/01/2016,11.28,11.28,10.96,11.04,4724200,-1955260
EMP,09/01/2016,7.99,8.04,7.7,7.74,5813000,1755425
FOOD,09/01/2016,0.83,0.87,0.82,0.86,2573000,-245280
GSMI,09/01/2016,12.2,12.2,12.08,12.08,600,0
JFC,09/01/2016,245,253,240.6,253,342180,-23424612
LFM,09/01/2016,46,46,44,44,600,0
MACAY,09/01/2016,27.95,27.95,27.95,27.95,800,0
MAXS,09/01/2016,32.5,33.2,31.9,33.2,672400,-6773305
MG,09/01/2016,0.265,0.265,0.26,0.26,420000,0
PF,09/01/2016,222,222,220,220,480,-11000
PIP,09/01/2016,3.23,3.23,3.1,3.11,1991000,-204860
RFM,09/01/2016,4.23,4.23,4.2,4.21,303000,-54880
ROX,09/01/2016,3.5,3.5,3.4,3.4,26000,0
SFI,09/01/2016,0.152,0.161,0.151,0.155,17650000,-1300
URC,09/01/2016,186.9,186.9,180.1,184,1697510,-97954967
VITA,09/01/2016,2.89,2.9,2.34,2.44,111657000,-37245680
