^FINANCIAL,02/07/2017,1765.71,1765.71,1758.08,1763.5,927396,48599
AUB,02/07/2017,47.8,48.3,47.8,48.25,13700,342705
BDO,02/07/2017,113.2,114.5,113,114.3,1886090,-6414051
BPI,02/07/2017,91.95,91.95,91.3,91.5,1828850,-2488341
CHIB,02/07/2017,38.5,38.6,38.5,38.5,822700,38500
EW,02/07/2017,20,20,19.92,19.96,83300,-137864
MBT,02/07/2017,81,81,79.1,79.4,4117060,19016514
PBB,02/07/2017,14.28,14.3,14.22,14.3,31500,0
PNB,02/07/2017,55.9,56.4,55.65,56.4,161250,-3123854
PSB,02/07/2017,89.45,89.45,89.45,89.45,510,0
RCB,02/07/2017,37.15,37.45,36.9,37.45,268900,1925135
SECB,02/07/2017,212.8,216,212.8,213.4,679400,40224112
UBP,02/07/2017,79.45,79.45,78.3,78.5,11670,-80235
AGF,02/07/2017,3.45,3.45,3.25,3.32,69000,0
BKR,02/07/2017,1.27,1.27,1.25,1.27,460000,0
BLFI,02/07/2017,4.14,4.39,4.02,4.39,185000,0
COL,02/07/2017,16.36,16.36,16.1,16.2,56900,-822960
FFI,02/07/2017,6.62,6.62,6.62,6.62,300,0
I,02/07/2017,1.67,1.68,1.67,1.68,402000,0
MED,02/07/2017,0.82,0.82,0.77,0.78,12259000,120000
MFC,02/07/2017,845,845,830,830,120,0
NRCP,02/07/2017,0.77,0.77,0.76,0.77,628000,0
PSE,02/07/2017,239,239,235,239,19040,0
SLF,02/07/2017,1765,1770,1755,1755,75,0
^INDUSTRIAL,02/07/2017,11125.64,11193.94,11116.73,11193.94,966417,95804
ACR,02/07/2017,1.43,1.44,1.41,1.43,906000,0
AP,02/07/2017,43,43.3,43,43.2,1114400,26010020
BSC,02/07/2017,0.2,0.3,0.2,0.3,47960000,-58500
EDC,02/07/2017,5.82,5.82,5.79,5.81,10020500,37587513
FGEN,02/07/2017,22.45,22.5,22.2,22.25,1093500,-12190190
FPH,02/07/2017,72.1,72.2,72.1,72.2,120800,3925821
H2O,02/07/2017,3.85,3.85,3.85,3.85,1000,0
MER,02/07/2017,286,288.6,285.8,286,101350,7559484
MWC,02/07/2017,30.3,30.3,30.1,30.25,466700,-6757735
PCOR,02/07/2017,9.5,9.62,9.4,9.45,2469600,-13603294
PHEN,02/07/2017,2.4,2.46,2.4,2.42,2596000,114900
PNX,02/07/2017,7,7.38,7,7.31,2842100,2669100
SHLPH,02/07/2017,78.5,78.65,78.2,78.55,251820,8277591
SPC,02/07/2017,4.16,4.16,4.16,4.16,70000,0
VVT,02/07/2017,32,32,31.05,31.05,600,0
ANI,02/07/2017,5.3,5.3,5.04,5.2,1538700,1013313
BMM,02/07/2017,99,100,99,100,370,0
CAT,02/07/2017,15.16,15.2,14.62,14.68,53100,0
CNPF,02/07/2017,16.04,16.44,16.04,16.14,2613900,-2790614
DMPL,02/07/2017,11.98,12,11.96,12,16100,0
DNL,02/07/2017,12.5,13.04,12.48,12.98,16267800,51580852
EMP,02/07/2017,6.99,7.05,6.98,7.04,594500,-2655510
FOOD,02/07/2017,0.86,0.87,0.85,0.86,1629000,8600
GSMI,02/07/2017,12.34,12.38,12.34,12.38,4500,0
JFC,02/07/2017,208,208,205.2,206.6,202830,-16495546
LFM,02/07/2017,69,69,69,69,10,0
MAXS,02/07/2017,27.95,28,27.05,27.5,168400,-1211760
MG,02/07/2017,0.315,0.315,0.28,0.28,14470000,0
PF,02/07/2017,271.8,271.8,269,270,9460,-8100
PIP,02/07/2017,3.33,3.36,3.28,3.28,133000,14840
PIZZA,02/07/2017,12.76,12.76,12.66,12.66,2269900,12444056
RCI,02/07/2017,2.03,2.03,2.03,2.03,10000,0
RFM,02/07/2017,4.94,5.1,4.94,5,120000,-505000
ROX,02/07/2017,3.78,3.78,3.3,3.32,567000,9900
SFI,02/07/2017,0.15,0.152,0.149,0.151,3590000,4510
URC,02/07/2017,164.2,167.8,164.1,167.8,1223670,16012948
VITA,02/07/2017,1.78,1.86,1.75,1.79,4345000,87500
VMC,02/07/2017,4.53,4.53,4.35,4.53,54000,0
ABG,02/07/2017,18.94,18.94,16.74,16.88,22900,0
CA,02/07/2017,95,95,92.1,94,900,0
CAB,02/07/2017,97.35,97.35,97.35,97.35,10,0
CHP,02/07/2017,11.4,11.42,11.2,11.26,7447400,-22255894
DAVIN,02/07/2017,6.19,6.22,6.11,6.11,390700,619000
EEI,02/07/2017,8.01,8.03,7.95,8.01,456500,727004
HLCM,02/07/2017,17.12,17.12,16.8,17.1,224100,347393
MWIDE,02/07/2017,14.64,14.74,14.64,14.64,317500,-1030940
PHN,02/07/2017,11.5,11.5,11.5,11.5,300,0
T,02/07/2017,1.59,1.6,1.55,1.58,172000,47870
VUL,02/07/2017,1.08,1.08,1.08,1.08,3000,0
CROWN,02/07/2017,2.02,2.02,2,2.02,351000,0
LMG,02/07/2017,4.2,4.48,4,4,1390000,100880
PPC,02/07/2017,4.99,5.08,4.8,5.05,1569100,3400600
CIC,02/07/2017,58.85,60,58.85,60,72940,2988658
IMI,02/07/2017,6.13,6.25,6.12,6.25,383600,0
ION,02/07/2017,1.73,1.75,1.69,1.74,465000,0
PMPC,02/07/2017,5.36,5.38,5.36,5.38,1100,0
PSPC,02/07/2017,1.54,1.55,1.53,1.54,309000,0
TECH,02/07/2017,23.1,23.6,23.05,23.6,224100,-184400
^HOLDING,02/07/2017,7374.78,7374.78,7285.85,7315.21,1706624,-385274
ABA,02/07/2017,0.395,0.395,0.385,0.395,12860000,0
AC,02/07/2017,791,792,776.5,780,322540,-147339505
AEV,02/07/2017,74.5,74.5,74,74.1,2363180,-35516848
AGI,02/07/2017,12.68,12.68,12.54,12.58,4160600,-29039306
ANS,02/07/2017,6.18,6.3,6.18,6.29,10499700,-65961000
APO,02/07/2017,1.15,1.15,1.15,1.15,11000,0
ATN,02/07/2017,0.345,0.36,0.335,0.35,850000,0
ATNB,02/07/2017,0.34,0.345,0.34,0.345,240000,71400
COSCO,02/07/2017,9.2,9.2,9.05,9.1,1012900,438893
DMC,02/07/2017,13.08,13.26,12.92,12.98,7541900,29631312
FDC,02/07/2017,8.01,8.1,8,8.01,60700,0
FJP,02/07/2017,5.25,5.25,5.25,5.25,900,0
FPI,02/07/2017,0.2,0.23,0.2,0.223,12990000,21910
GTCAP,02/07/2017,1221,1268,1221,1268,249175,11600860
HI,02/07/2017,5.85,6,5.85,5.9,5800,0
JGS,02/07/2017,74.8,74.8,73.5,74.5,742110,-10135724
KPH,02/07/2017,4.94,4.94,4.94,4.94,15000,0
LIHC,02/07/2017,1.13,1.13,1.04,1.05,13971000,4320
LPZ,02/07/2017,7.8,7.9,7.8,7.9,481900,-1100870
LTG,02/07/2017,13.2,13.26,13.16,13.2,3458700,-4884
MHC,02/07/2017,0.44,0.44,0.43,0.43,100000,0
MPI,02/07/2017,6.78,6.78,6.66,6.69,34638400,-21499576
PA,02/07/2017,0.043,0.044,0.042,0.043,93600000,0
POPI,02/07/2017,2,2.06,1.99,2,257000,-81720
SGI,02/07/2017,1.44,1.44,1.4,1.4,1033000,-1410
SM,02/07/2017,697.5,697.5,675,682,338170,-117251710
SMC,02/07/2017,102.6,103.2,102.4,103,616450,1028889
SOC,02/07/2017,0.85,0.9,0.85,0.9,48000,0
TFHI,02/07/2017,265,266,264,265,3660,-217288
UNI,02/07/2017,0.335,0.335,0.32,0.325,1620000,0
WIN,02/07/2017,0.207,0.27,0.192,0.22,59930000,78030
ZHI,02/07/2017,0.265,0.265,0.265,0.265,50000,0
^PROPERTY,02/07/2017,3346.39,3356.95,3334.86,3341.99,1961378,-38466
ALCO,02/07/2017,1.45,1.55,1.35,1.45,90758000,-115630
ALI,02/07/2017,35.6,36,35.35,35.85,7543900,37231205
ARA,02/07/2017,2.65,2.68,2.56,2.6,851000,0
BEL,02/07/2017,3.33,3.36,3.28,3.3,4794000,-1201880
BRN,02/07/2017,1.1,1.1,1.05,1.09,3275000,10900
CDC,02/07/2017,1.27,1.31,1.27,1.3,51000,0
CEI,02/07/2017,0.171,0.171,0.165,0.167,35560000,0
CHI,02/07/2017,5.05,5.05,5.05,5.05,5800,0
CPG,02/07/2017,0.54,0.62,0.53,0.56,270080000,-36634690
CYBR,02/07/2017,0.61,0.61,0.58,0.58,16624000,-2790210
DD,02/07/2017,52.95,53.95,52.85,53,180820,946676
ELI,02/07/2017,0.73,0.73,0.72,0.72,234000,-145270
EVER,02/07/2017,0.157,0.163,0.143,0.143,750000,0
FLI,02/07/2017,1.68,1.68,1.67,1.68,12244000,3138200
GERI,02/07/2017,1.04,1.04,1.01,1.03,2975000,0
HOUSE,02/07/2017,7.17,7.24,7.13,7.14,942100,-6195981
IRC,02/07/2017,1.19,1.19,1.15,1.19,230000,0
LAND,02/07/2017,1.08,1.08,1.04,1.08,18000,0
MEG,02/07/2017,3.83,3.9,3.83,3.86,23657000,22368250
MRC,02/07/2017,0.161,0.164,0.156,0.16,22250000,159740
