^FINANCIAL,11/03/2016,1726.27,1731.79,1707.63,1729.99,1568381,-431010
AUB,11/03/2016,47.5,47.5,47.25,47.5,14600,555140
BDO,11/03/2016,109,110.8,106.3,110.5,5038050,9876988
BPI,11/03/2016,98.1,98.35,97,97.3,1940750,-104419850
CHIB,11/03/2016,37.7,38,37.6,38,160700,1687200
EW,11/03/2016,19.6,19.6,19.22,19.36,1026700,559602
MBT,11/03/2016,77.2,77.9,77.1,77.45,5330990,-227949712
PBB,11/03/2016,14.24,14.4,14.2,14.32,440400,-2485560
PBC,11/03/2016,22.05,22.05,22.05,22.05,10000,0
PNB,11/03/2016,57,58,56.5,57.75,21190,327522
PSB,11/03/2016,95.05,100.1,95.05,100,120,0
PTC,11/03/2016,144,145,140,145,710,0
RCB,11/03/2016,35.6,35.65,35.5,35.55,115700,1817235
SECB,11/03/2016,205.2,207,202,204.4,1773250,-106099526
UBP,11/03/2016,74.75,75.1,74.75,75,112550,-1234312
AGF,11/03/2016,3.35,3.49,3.33,3.49,7000,0
BKR,11/03/2016,1.3,1.38,1.3,1.35,44000,-13000
BLFI,11/03/2016,3.75,3.75,3.75,3.75,15000,0
COL,11/03/2016,16.12,16.18,16.04,16.18,231800,-3613774
I,11/03/2016,1.8,1.8,1.79,1.79,56000,0
MED,11/03/2016,0.79,0.8,0.76,0.77,4275000,-3120
MFC,11/03/2016,639,639,635,639,460,236430
NRCP,11/03/2016,0.85,0.85,0.84,0.84,41000,0
PSE,11/03/2016,255,265,255,260,730,-82200
SLF,11/03/2016,1475,1475,1465,1466,135,-169225
V,11/03/2016,1.37,1.37,1.35,1.35,155000,0
^INDUSTRIAL,11/03/2016,11375.71,11391.09,11288.16,11328.05,3299045,-141062
ACR,11/03/2016,1.44,1.44,1.39,1.39,580000,0
AP,11/03/2016,44.65,44.8,43.5,44.5,2733000,-43096135
BSC,11/03/2016,0.203,0.203,0.203,0.203,60000,0
EDC,11/03/2016,5.71,5.71,5.6,5.6,13216800,-26766008
FGEN,11/03/2016,22.7,22.95,22.55,22.65,985700,-5604555
FPH,11/03/2016,68,68,66,66,188540,-6831426
MER,11/03/2016,275,279.8,275,279,147040,3280968
MWC,11/03/2016,29,30.75,29,30,2208700,-5009125
PCOR,11/03/2016,10.28,10.3,10.16,10.24,1452100,-1311064
PHEN,11/03/2016,2.13,2.15,2.13,2.14,619000,1100560
PNX,11/03/2016,5.8,5.9,5.8,5.9,62900,-95580
SHLPH,11/03/2016,67,67.2,66.6,67.2,31163370,154321176
SPC,11/03/2016,4.4,4.4,4,4,155000,182700
ANI,11/03/2016,3.71,3.89,3.7,3.77,909000,75940
BMM,11/03/2016,121.1,121.1,120,120,680,0
CAT,11/03/2016,29,31,28,29.6,30100,-8625
CNPF,11/03/2016,16.46,16.6,16.22,16.5,681000,540796
DMPL,11/03/2016,12.3,12.38,12.18,12.38,14400,0
DNL,11/03/2016,10.9,11.08,10.84,11,5536800,10323220
EMP,11/03/2016,7.25,7.25,7.22,7.25,718500,-604360
FOOD,11/03/2016,0.96,0.96,0.91,0.93,358000,1920
GSMI,11/03/2016,12.44,12.44,12.02,12.02,5100,12020
JFC,11/03/2016,236,237,232.2,232.2,800550,-96282924
LFM,11/03/2016,82,89,82,88.9,2970,0
MAXS,11/03/2016,27.05,27.1,26.6,26.6,332200,-3751005
PF,11/03/2016,223,223,215,220,18660,-2068000
PIP,11/03/2016,3.15,3.2,3.15,3.19,1744000,3338070
RCI,11/03/2016,2.2,2.2,2.2,2.2,2000,0
RFM,11/03/2016,4.45,4.46,4.2,4.41,1825000,-177290
ROX,11/03/2016,3.12,3.15,3.09,3.14,80000,0
SFI,11/03/2016,0.144,0.145,0.144,0.144,2080000,0
URC,11/03/2016,176,176.5,174.5,175,1291840,-72703985
VITA,11/03/2016,2.16,2.16,2.09,2.12,2785000,-21360
ABG,11/03/2016,17.22,19.24,17.22,18.68,77700,0
CA,11/03/2016,99.05,99.05,95.5,98,1030,0
CHP,11/03/2016,11.2,11.5,11.14,11.32,7560000,-11278538
DAVIN,11/03/2016,6.56,6.91,6.56,6.85,486400,0
EEI,11/03/2016,7.1,7.15,7.01,7.05,397400,-85605
HLCM,11/03/2016,16.68,16.7,16.64,16.7,230100,3817542
MWIDE,11/03/2016,14.96,14.96,14.14,14.22,7155800,-43524744
T,11/03/2016,1.65,1.66,1.57,1.62,694000,168240
VUL,11/03/2016,1.14,1.14,1.13,1.13,102000,0
CIP,11/03/2016,250,250,200,200,1700,0
CROWN,11/03/2016,2.02,2.05,2.01,2.05,246000,99060
EURO,11/03/2016,1.77,1.77,1.77,1.77,3000,0
LMG,11/03/2016,2.34,2.4,2.03,2.1,152000,0
MVC,11/03/2016,3.7,3.71,3.7,3.7,11000,0
PPC,11/03/2016,3.6,3.73,3.57,3.73,158000,-278500
CIC,11/03/2016,63.3,63.4,63,63,46770,832230
IMI,11/03/2016,6.1,6.12,6.03,6.08,406200,991646
ION,11/03/2016,1.97,2.01,1.85,1.93,691000,57600
PSPC,11/03/2016,1.46,1.48,1.46,1.47,44000,0
TECH,11/03/2016,23.4,23.5,22.75,23.5,423700,-707700
^HOLDING,11/03/2016,7351.08,7386.02,7260.53,7295.07,2466685,-487021
ABA,11/03/2016,0.385,0.395,0.37,0.38,350000,0
AC,11/03/2016,830,831,826,828,648640,10909820
AEV,11/03/2016,75.1,75.8,74.1,74.6,2684700,-149774866
AGI,11/03/2016,13.9,13.9,13.4,13.82,10250700,-106430964
ANS,11/03/2016,5.92,5.92,5.8,5.8,169500,0
APO,11/03/2016,1.24,1.25,1.16,1.25,173000,-117280
ATN,11/03/2016,0.31,0.31,0.31,0.31,120000,0
COSCO,11/03/2016,8.49,8.51,8.4,8.44,4533200,8026029
DMC,11/03/2016,12.1,12.38,11.78,12.18,7197600,-22834620
FDC,11/03/2016,8.17,8.17,8.04,8.15,89500,0
FJP,11/03/2016,6.04,6.04,6,6,50000,0
FPI,11/03/2016,0.199,0.205,0.198,0.205,750000,59400
GTCAP,11/03/2016,1305,1346,1305,1340,177255,5965575
JGS,11/03/2016,73.3,73.35,71.55,71.55,2843770,-83302354
KPH,11/03/2016,5.21,5.21,5.21,5.21,200,0
LIHC,11/03/2016,1.08,1.08,1.02,1.05,9923000,222020
LPZ,11/03/2016,7.81,7.88,7.7,7.7,873400,-1408122
LTG,11/03/2016,14.18,14.4,14.16,14.24,3592700,-7911698
MPI,11/03/2016,6.94,6.94,6.74,6.84,54814900,-91550666
PA,11/03/2016,0.038,0.038,0.038,0.038,16300000,0
POPI,11/03/2016,1.9,1.9,1.9,1.9,959000,-380000
SGI,11/03/2016,1.21,1.22,1.18,1.18,169000,0
SM,11/03/2016,671,679.5,661,664,689720,-48017075
SMC,11/03/2016,80.45,80.45,79.05,80.3,151040,-476387
TFHI,11/03/2016,233,235,232,235,7210,0
UNI,11/03/2016,0.29,0.29,0.29,0.29,550000,0
WIN,11/03/2016,0.194,0.2,0.19,0.2,590000,0
