^FINANCIAL,02/22/2017,1786.38,1791.5,1781.67,1789.44,809328,-150262
AUB,02/22/2017,48.3,48.4,48.3,48.4,9800,459100
BDO,02/22/2017,115.4,116,113.5,115.8,1720040,-39415245
BPI,02/22/2017,94.8,95.35,94.2,94.2,1142550,46289472
CHIB,02/22/2017,40.1,41,40.1,40.95,286300,4892760
CSB,02/22/2017,9.99,9.99,9.99,9.99,200,0
EW,02/22/2017,20.05,20.1,19.96,20.1,176500,2370809
MBT,02/22/2017,79,80,78.95,79.85,1159140,36777358
PBB,02/22/2017,14.28,14.3,14.2,14.3,16700,0
PBC,02/22/2017,25,25.5,25,25.5,41000,0
PNB,02/22/2017,60,60,59.35,59.35,7350,-393404
PSB,02/22/2017,90,90,90,90,20,0
PTC,02/22/2017,116,116,116,116,490,0
RCB,02/22/2017,40,40.05,39.6,39.7,268600,-6902595
SECB,02/22/2017,208.6,211,207.4,207.4,1275390,-196175510
UBP,02/22/2017,78.95,79.1,78.9,78.95,88570,1515202
AGF,02/22/2017,3.14,3.51,3.14,3.43,157000,-9420
BKR,02/22/2017,1.36,1.36,1.3,1.35,117000,0
BLFI,02/22/2017,4.21,4.21,4.21,4.21,2000,0
COL,02/22/2017,16.18,16.18,16.04,16.18,1100,0
FFI,02/22/2017,7.56,8.2,7.55,8.2,6300,0
I,02/22/2017,1.62,1.62,1.61,1.61,143000,0
MED,02/22/2017,0.7,0.71,0.69,0.69,3727000,0
NRCP,02/22/2017,0.75,0.8,0.75,0.75,3989000,0
PSE,02/22/2017,243.8,244,240,243.6,1580,132792
SLF,02/22/2017,1800,1800,1727,1727,150,196200
V,02/22/2017,1.24,1.24,1.24,1.24,1000,0
^INDUSTRIAL,02/22/2017,11149.94,11244.31,11140.83,11140.83,1609682,-126515
ACR,02/22/2017,1.4,1.43,1.4,1.42,316000,0
AP,02/22/2017,43,44,43,43.75,1680100,-6327870
BSC,02/22/2017,0.275,0.28,0.265,0.28,11240000,-84000
EDC,02/22/2017,5.88,5.89,5.87,5.88,5987000,19336657
FGEN,02/22/2017,22.05,22.1,21.6,21.6,762700,-10322905
FPH,02/22/2017,73.8,74,73.6,73.9,21390,430045
H2O,02/22/2017,3.7,3.7,3.7,3.7,3000,0
MER,02/22/2017,288.8,292,287.8,289,415100,-7885820
MWC,02/22/2017,30.4,30.5,30.15,30.4,473500,930135
PCOR,02/22/2017,9.16,9.44,8.9,8.9,11343000,-37400994
PHEN,02/22/2017,2.37,2.38,2.34,2.34,3086000,6001680
PNX,02/22/2017,7.01,7.17,7.01,7.15,447400,-87858
SHLPH,02/22/2017,79.35,79.35,79,79,442110,5963114
SPC,02/22/2017,4.22,4.22,4.22,4.22,50000,211000
ANI,02/22/2017,5.1,5.33,5.1,5.19,828400,19735
CAT,02/22/2017,15.08,15.08,14.82,15.08,6300,24128
CNPF,02/22/2017,16.3,16.48,16.18,16.18,1168500,3400126
DMPL,02/22/2017,11.8,12.04,11.8,12.04,78400,0
DNL,02/22/2017,13.12,13.38,12.8,12.96,9338200,-48933564
EMP,02/22/2017,7.1,7.1,6.85,6.97,21980700,-46718614
FOOD,02/22/2017,0.88,0.88,0.86,0.87,380000,0
GSMI,02/22/2017,12.8,12.8,12.78,12.78,700,0
JFC,02/22/2017,206,206,201.8,201.8,882270,-88828270
MAXS,02/22/2017,26.8,27,26.6,27,127900,-999980
MG,02/22/2017,0.285,0.295,0.275,0.275,17680000,-1223799
PF,02/22/2017,269,270,269,269,13270,782790
PIP,02/22/2017,3.46,3.46,3.42,3.44,1029000,3500
PIZZA,02/22/2017,12.64,12.68,12.1,12.1,4990300,5686992
RFM,02/22/2017,4.97,4.97,4.95,4.97,207000,-924130
ROX,02/22/2017,2.95,2.95,2.89,2.92,116000,0
SFI,02/22/2017,0.15,0.157,0.147,0.15,11900000,30000
URC,02/22/2017,163.1,167,163.1,165.4,2242940,6769891
VITA,02/22/2017,1.7,1.7,1.64,1.69,723000,0
VMC,02/22/2017,4.42,4.54,4.42,4.54,16000,0
ABG,02/22/2017,19.6,19.6,19,19,8600,0
CA,02/22/2017,91.55,99,91.55,99,510,0
CAB,02/22/2017,99,99,99,99,220,0
CHP,02/22/2017,9.5,9.83,9.5,9.8,14560400,70278987
DAVIN,02/22/2017,6.1,6.2,6.1,6.2,62700,0
EEI,02/22/2017,7.88,8.1,7.85,8.1,344700,446186
HLCM,02/22/2017,17.1,17.18,17.02,17.18,236600,-511884
MWIDE,02/22/2017,16.4,16.66,16.36,16.46,3318500,-923801
PHN,02/22/2017,11.4,11.5,11.32,11.5,32700,0
T,02/22/2017,1.52,1.52,1.49,1.49,143000,0
VUL,02/22/2017,1.08,1.08,1.08,1.08,63000,0
CIP,02/22/2017,191.5,191.5,191.5,191.5,30,0
CROWN,02/22/2017,2.22,2.23,2.15,2.18,1124000,2180
EURO,02/22/2017,1.69,1.69,1.68,1.68,20000,0
LMG,02/22/2017,7.12,7.82,6.8,6.9,4337400,-209784
MVC,02/22/2017,3.61,3.61,3.61,3.61,4000,0
PPC,02/22/2017,5.15,5.15,5.03,5.03,5500,0
CIC,02/22/2017,60,60,60,60,76600,3366600
IMI,02/22/2017,6.65,6.78,6.6,6.61,1167800,1184277
ION,02/22/2017,1.72,1.76,1.7,1.74,779000,0
PMPC,02/22/2017,6.5,6.5,6.25,6.49,23200,0
PSPC,02/22/2017,2,2.02,1.93,1.93,1785000,0
TECH,02/22/2017,23.45,23.5,22.95,23.5,118100,0
^HOLDING,02/22/2017,7377.64,7410.87,7357.72,7406.74,1298699,-14339
ABA,02/22/2017,0.4,0.4,0.37,0.38,4740000,-22500
AC,02/22/2017,792,807,783.5,805,142370,34607520
AEV,02/22/2017,73.2,73.8,73.2,73.8,742110,-4094404
AGI,02/22/2017,12.88,12.98,12.88,12.96,6393600,15162346
ANS,02/22/2017,6.19,6.3,6.11,6.3,25600,-51875
APO,02/22/2017,1.11,1.16,1.1,1.16,34000,0
ATN,02/22/2017,0.355,0.375,0.35,0.37,3700000,0
ATNB,02/22/2017,0.35,0.36,0.35,0.36,60000,0
COSCO,02/22/2017,9.15,9.26,9.08,9.2,2474500,-1334106
DMC,02/22/2017,13.16,13.24,13.14,13.16,3172200,16502328
FDC,02/22/2017,8,8,8,8,100,0
FPI,02/22/2017,0.198,0.198,0.189,0.189,1470000,0
GTCAP,02/22/2017,1235,1240,1220,1228,147805,-41332025
HI,02/22/2017,6,6,5.98,6,10400,0
JGS,02/22/2017,76.75,77.3,76.7,77,1438120,90266561
LIHC,02/22/2017,0.96,0.98,0.93,0.98,4586000,0
LPZ,02/22/2017,7.85,7.85,7.72,7.8,3163600,748332
LTG,02/22/2017,14.32,14.7,14.32,14.7,2111800,8857736
MHC,02/22/2017,0.45,0.45,0.44,0.44,360000,0
MJIC,02/22/2017,3.01,3.01,3.01,3.01,5000,0
MPI,02/22/2017,6.81,6.95,6.81,6.82,57911800,-135292826
PA,02/22/2017,0.063,0.064,0.059,0.059,232370000,0
POPI,02/22/2017,1.98,2,1.98,2,60000,0
SGI,02/22/2017,1.49,1.51,1.48,1.48,476000,0
SM,02/22/2017,680,680.5,671.5,680,222600,8518575
SMC,02/22/2017,106.6,107,103.6,104.2,408300,-5613872
SOC,02/22/2017,0.87,0.87,0.87,0.87,40000,0
SPM,02/22/2017,2.29,2.29,2.29,2.29,5000,0
TFHI,02/22/2017,269,269,260,267,20000,-1261392
UNI,02/22/2017,0.305,0.305,0.295,0.295,340000,0
WIN,02/22/2017,0.19,0.19,0.19,0.19,30000,0
ZHI,02/22/2017,0.25,0.25,0.25,0.25,10000,0
^PROPERTY,02/22/2017,3333.91,3369.93,3311.25,3367.53,1313311,157748
ALCO,02/22/2017,1.25,1.27,1.17,1.18,69832000,1578410
ALHI,02/22/2017,6.1,6.1,6.1,6.1,3900,0
ALI,02/22/2017,36.2,37.6,36.1,37.6,16481400,169199245
ARA,02/22/2017,2.6,2.64,2.55,2.63,439000,0
BEL,02/22/2017,3.58,3.58,3.46,3.51,6861000,10700880
BRN,02/22/2017,1.04,1.06,1.03,1.05,2688000,0
CDC,02/22/2017,1.31,1.38,1.31,1.31,564000,-19900
CEI,02/22/2017,0.17,0.17,0.166,0.168,10580000,0
CHI,02/22/2017,5.05,5.05,5.05,5.05,2400,0
CPG,02/22/2017,0.52,0.53,0.52,0.52,5144000,-517400
CYBR,02/22/2017,0.57,0.58,0.56,0.56,2663000,147800
DD,02/22/2017,54.5,55.5,54,54,492720,-5900348
ELI,02/22/2017,0.7,0.71,0.69,0.71,252000,0
EVER,02/22/2017,0.19,0.206,0.178,0.183,57610000,90960
FLI,02/22/2017,1.76,1.76,1.72,1.74,3964000,-3692570
GERI,02/22/2017,1,1.01,0.99,1,3818000,0
HOUSE,02/22/2017,6.66,6.78,6.65,6.66,56200,-283315
IRC,02/22/2017,1.4,1.4,1.33,1.38,604000,-1400
LAND,02/22/2017,1.03,1.03,1.03,1.03,16000,0
MEG,02/22/2017,3.72,3.75,3.65,3.65,22434000,-28068010
MRC,02/22/2017,0.173,0.173,0.165,0.166,22560000,205960
PHES,02/22/2017,0.335,0.335,0.32,0.32,790000,0
PRMX,02/22/2017,4.83,4.89,4.72,4.81,3265000,-118500
RLC,02/22/2017,25,25,24.7,24.95,1081100,-9010635
RLT,02/22/2017,0.65,0.65,0.6,0.6,36678000,90500
ROCK,02/22/2017,1.69,1.71,1.68,1.69,232000,0
SHNG,02/22/2017,3.33,3.38,3.33,3.38,274000,0
SLI,02/22/2017,1.01,1.04,1.01,1.03,11547000,0
SMPH,02/22/2017,30,30,29.5,29.8,11051500,14437435
STR,02/22/2017,6.9,7,6.9,7,12400,0
SUN,02/22/2017,0.93,0.93,0.91,0.92,86000,0
VLL,02/22/2017,4.84,4.92,4.84,4.85,7139000,8909540
^SERVICE,02/22/2017,1412.69,1419.78,1407.68,1414.2,1960572,-774390
ABS,02/22/2017,47.4,47.5,47.1,47.5,12800,0
GMA7,02/22/2017,6.13,6.16,6.13,6.15,148200,0
GLO,02/22/2017,1790,1800,1772,1800,128085,-4047215
TEL,02/22/2017,1433,1449,1402,1418,104945,-56379715
DFNN,02/22/2017,8.6,9.02,8.5,8.8,1007900,-2049272
IMP,02/22/2017,5.98,5.98,4.5,5.08,7060400,-6500
IS,02/22/2017,0.192,0.193,0.19,0.192,6840000,0
ISM,02/22/2017,1.38,1.4,1.35,1.39,285000,0
JAS,02/22/2017,3.19,3.19,3.16,3.16,44000,0
NOW,02/22/2017,3.01,3.05,2.86,2.88,4795000,0
