^FINANCIAL,12/28/2016,1635.49,1662.97,1635.49,1662.86,384143,12193
AUB,12/28/2016,47.9,47.95,47.9,47.95,20500,690260
BDO,12/28/2016,107.3,112,107.3,112,1187820,50827339
BPI,12/28/2016,87.95,89,87.95,88.9,1075870,-13756650
CHIB,12/28/2016,38,38.3,38,38.3,90700,3438070
CSB,12/28/2016,9.5,9.5,9.5,9.5,500,0
EW,12/28/2016,18.4,18.44,18.4,18.44,35400,-25690
MBT,12/28/2016,72.2,72.5,72.1,72.45,811000,-23831566
PBB,12/28/2016,14.2,14.22,14.2,14.22,33500,0
PNB,12/28/2016,54.7,54.7,54.5,54.5,20060,-191335
PTC,12/28/2016,125,125,125,125,10,0
RCB,12/28/2016,33.85,33.85,33.75,33.8,97800,-1681560
SECB,12/28/2016,196,198.8,195.3,196,355910,9117267
UBP,12/28/2016,75,75,74.75,74.75,11950,35302
AGF,12/28/2016,3.35,3.7,3.35,3.55,39000,0
BKR,12/28/2016,1.32,1.4,1.32,1.4,38000,0
COL,12/28/2016,16.34,16.34,16.08,16.08,700,0
FAF,12/28/2016,0.65,0.71,0.63,0.71,530000,0
FFI,12/28/2016,6.64,6.64,6.6,6.6,20000,0
MED,12/28/2016,0.56,0.58,0.56,0.57,1773000,0
NRCP,12/28/2016,0.77,0.78,0.77,0.78,36000,0
PSE,12/28/2016,244,244,239.8,239.8,62400,-12428400
SLF,12/28/2016,1642,1642,1642,1642,5,0
^INDUSTRIAL,12/28/2016,10523.72,10734.23,10505.34,10723.84,849767,158563
ACR,12/28/2016,1.25,1.27,1.25,1.26,217000,0
AP,12/28/2016,42.75,43.55,42.3,43.5,1114300,16735245
BSC,12/28/2016,0.195,0.195,0.184,0.194,90000,0
EDC,12/28/2016,4.98,5.1,4.98,5.1,5761000,8406450
FGEN,12/28/2016,21.35,21.75,21.2,21.75,2018100,2983450
FPH,12/28/2016,67.6,67.95,67.6,67.8,18040,442742
MER,12/28/2016,266.6,269.8,266.6,266.6,151850,-6257720
MWC,12/28/2016,28.5,28.65,28.2,28.5,1554900,-9343530
PCOR,12/28/2016,9.94,10.2,9.8,9.8,1370100,-1903914
PHEN,12/28/2016,2.1,2.14,2.1,2.14,1185000,1278980
PNX,12/28/2016,5.62,5.76,5.62,5.63,717100,-2901594
SHLPH,12/28/2016,69.7,69.8,69.6,69.7,731190,48355254
