^FINANCIAL,04/03/2017,1819.48,1834.62,1817.43,1834.62,786459,77332
AUB,04/03/2017,48.6,48.85,48.5,48.85,4800,199915
BDO,04/03/2017,117,117.6,116.1,116.8,2102530,-102731291
BPI,04/03/2017,101.3,103.5,101,103.5,1081610,103952937
CHIB,04/03/2017,40.7,40.8,40.65,40.75,185000,24420
CSB,04/03/2017,8.52,8.52,8.52,8.52,1000,0
EW,04/03/2017,20.65,20.9,20.6,20.75,467800,1257360
MBT,04/03/2017,80.2,81.5,80.2,81.5,3636690,87373433
PBB,04/03/2017,14.7,14.7,14.7,14.7,59100,-687960
PNB,04/03/2017,55.8,55.8,55,55,230700,-9771198
PSB,04/03/2017,86.9,87,86.9,87,280,0
RCB,04/03/2017,37.9,39,37.7,38.3,62300,1939420
SECB,04/03/2017,202.2,203,201.2,202.8,107290,691956
UBP,04/03/2017,79.65,79.7,79.5,79.7,67910,399344
AGF,04/03/2017,3.11,3.3,3.11,3.3,4000,0
BKR,04/03/2017,1.28,1.28,1.26,1.26,39000,2560
BLFI,04/03/2017,4,4,4,4,20000,0
COL,04/03/2017,16.2,16.5,16.2,16.2,2839800,-5492100
I,04/03/2017,1.61,1.69,1.61,1.69,29000,0
MED,04/03/2017,0.65,0.66,0.64,0.66,1576000,0
MFC,04/03/2017,780,780,780,780,10,0
NRCP,04/03/2017,0.72,0.72,0.71,0.71,36000,0
PSE,04/03/2017,241.6,241.6,241.6,241.6,10,0
SLF,04/03/2017,1740,1745,1720,1720,400,173500
^INDUSTRIAL,04/03/2017,10953.11,10987.37,10939.83,10949.65,1499086,24483
ACR,04/03/2017,1.44,1.46,1.43,1.43,355000,0
AP,04/03/2017,41.6,41.7,41,41.3,952700,-257460
BSC,04/03/2017,0.25,0.25,0.241,0.242,1280000,2500
EDC,04/03/2017,6.02,6.12,6.01,6.09,8139200,-13719984
FGEN,04/03/2017,21.2,22,21.2,21.5,3682200,33992305
FPH,04/03/2017,71.6,71.75,71.5,71.75,33840,618045
H2O,04/03/2017,3.6,3.6,3.6,3.6,4000,0
MER,04/03/2017,274,277,274,276,81540,9672564
MWC,04/03/2017,30.8,31,30.6,30.95,1130400,-1145910
PCOR,04/03/2017,8.9,8.9,8.59,8.62,7494600,-9112481
PHEN,04/03/2017,2.2,2.2,2.14,2.15,9633000,14660540
PNX,04/03/2017,8.4,8.56,8.31,8.47,9901900,17381569
SHLPH,04/03/2017,72,73.35,72,72.45,640520,-9064539
SPC,04/03/2017,4.6,4.6,4.5,4.5,8000,0
ANI,04/03/2017,5.38,5.4,5.33,5.35,337300,209722
CAT,04/03/2017,14.8,14.96,14.8,14.82,1800,0
CNPF,04/03/2017,16.9,16.96,16.8,16.9,1396200,4796070
DMPL,04/03/2017,12.1,12.3,12.1,12.12,13700,0
DNL,04/03/2017,12.72,12.78,12.7,12.72,1040800,4432898
EMP,04/03/2017,6.09,6.11,6.03,6.05,8785700,-28447935
FOOD,04/03/2017,0.8,0.8,0.8,0.8,465000,160000
GSMI,04/03/2017,12.9,12.9,12.4,12.4,1000,0
JFC,04/03/2017,197.5,197.8,196,197,820890,27609260
LFM,04/03/2017,70.1,70.1,70.1,70.1,130,0
MAXS,04/03/2017,26.1,26.4,25.9,26,85100,7310
MG,04/03/2017,0.241,0.246,0.24,0.242,3270000,4820
PF,04/03/2017,288,292,287.2,290,46030,3419140
PIP,04/03/2017,3.7,3.71,3.6,3.6,3997000,68950
PIZZA,04/03/2017,13.6,13.6,13.32,13.44,189000,-174598
RFM,04/03/2017,4.8,4.8,4.7,4.72,2036000,-81030
ROX,04/03/2017,2.76,2.76,2.74,2.75,173000,0
SFI,04/03/2017,0.145,0.145,0.141,0.141,5820000,11500
URC,04/03/2017,163.6,164,163.1,163.2,1759050,-5363747
