^FINANCIAL,03/01/2017,1776.43,1786.46,1775.14,1778.8,510821,-40529
AUB,03/01/2017,48.25,48.3,48,48,14200,601020
BDO,03/01/2017,115.1,117.4,115.1,116,985180,-4254399
BPI,03/01/2017,94,94.8,93.75,94.55,1111390,-15788275
CHIB,03/01/2017,40.15,40.15,39.95,39.95,30800,0
EW,03/01/2017,19.94,19.94,19.5,19.68,21400,-51008
MBT,03/01/2017,81,81,79.4,79.85,1418820,46438233
PBB,03/01/2017,14.2,14.6,14.2,14.6,109500,2920
PBC,03/01/2017,25.8,25.8,25.8,25.8,100,2580
PNB,03/01/2017,57.2,57.2,57,57,797330,305977
PSB,03/01/2017,90,90,89,90,4110,0
PTC,03/01/2017,110.1,112,110.1,110.1,280,0
RCB,03/01/2017,38.8,39.05,38.8,39,37300,-1115714
SECB,03/01/2017,199.9,202.8,198.9,200.2,606790,-67836024
UBP,03/01/2017,79.05,79.05,79,79.05,16360,1072298
AGF,03/01/2017,3.35,3.5,3.2,3.44,38000,0
BLFI,03/01/2017,4.35,4.35,4.34,4.35,50000,0
COL,03/01/2017,16,16.18,16,16,16100,-78596
FFI,03/01/2017,7.72,7.72,7.72,7.72,1100,0
I,03/01/2017,1.69,1.69,1.69,1.69,18000,0
MED,03/01/2017,0.66,0.68,0.66,0.67,3158000,1360
MFC,03/01/2017,835,835,835,835,300,83500
NRCP,03/01/2017,0.75,0.75,0.74,0.74,59000,0
PSE,03/01/2017,242,242,242,242,10,0
SLF,03/01/2017,1730,1800,1730,1800,325,86500
V,03/01/2017,1.22,1.22,1.22,1.22,5000,0
^INDUSTRIAL,03/01/2017,11004.43,11047.38,10981.58,11047.38,864579,-177189
ACR,03/01/2017,1.45,1.49,1.43,1.45,2780000,0
AP,03/01/2017,43,43.15,42.75,42.8,466900,-15808320
BSC,03/01/2017,0.285,0.3,0.28,0.29,11550000,17100
EDC,03/01/2017,5.88,5.9,5.71,5.75,18308100,-65268830
FGEN,03/01/2017,21.1,21.25,21,21.2,626200,1765270
