^FINANCIAL,09/30/2016,1836.78,1840.26,1830.53,1838.43,20713,110690
AUB,09/30/2016,47.5,47.5,47,47.3,53400,-104170
BDO,09/30/2016,108.3,109.8,107.7,109.8,4802910,127117919
BPI,09/30/2016,105,105.1,104.7,105,1664400,107754630
CHIB,09/30/2016,38,38.1,38,38,108300,0
CSB,09/30/2016,8.99,9,8.99,9,2300,0
EW,09/30/2016,20.45,20.5,20,20,1190700,-3501685
MBT,09/30/2016,85.7,86.15,85.3,85.3,8087320,-18028821
PBB,09/30/2016,14.4,14.4,14.4,14.4,50000,0
PBC,09/30/2016,22.25,22.25,22,22,12800,0
PNB,09/30/2016,57.8,58.5,57.8,58.3,159700,717751
PSB,09/30/2016,95.65,101.3,95.65,101.3,110,0
PTC,09/30/2016,248,248,246.6,246.8,190,0
RCB,09/30/2016,35.75,35.9,35.7,35.9,99100,-1580750
SECB,09/30/2016,244,244,240.6,241.6,829610,-99668552
UBP,09/30/2016,73.3,73.4,73.25,73.35,289400,-918811
AGF,09/30/2016,3.44,3.59,3.43,3.45,13000,0
BKR,09/30/2016,1.43,1.43,1.34,1.42,59000,0
BLFI,09/30/2016,3.85,3.85,3.77,3.77,30000,0
COL,09/30/2016,16.14,16.2,16.14,16.2,368700,-1099980
FFI,09/30/2016,6.64,6.64,6.64,6.64,300,0
MED,09/30/2016,0.93,0.95,0.9,0.93,2041000,0
MFC,09/30/2016,640,640,640,640,20,0
PSE,09/30/2016,269.6,269.6,268.8,268.8,410,2688
SLF,09/30/2016,1448,1450,1448,1450,625,0
V,09/30/2016,1.46,1.46,1.46,1.46,6000,0
^INDUSTRIAL,09/30/2016,11878.5,11879.3,11779.29,11779.29,115788,-397647
ACR,09/30/2016,1.62,1.62,1.59,1.61,580000,-32200
AP,09/30/2016,45.65,45.7,45.1,45.65,1908600,6488955
EDC,09/30/2016,5.98,5.98,5.91,5.91,11074700,-16435158
FGEN,09/30/2016,25.2,25.2,24.9,25.05,2004800,13608530
FPH,09/30/2016,72,73,70.65,72.85,152580,802901
MER,09/30/2016,311.8,311.8,310,310.4,182870,-5478830
MWC,09/30/2016,29.4,29.8,29,29.3,1012900,34275
PCOR,09/30/2016,10.24,10.36,10.12,10.18,4705200,-13796970
PHEN,09/30/2016,2.27,2.28,2.27,2.27,270000,0
PNX,09/30/2016,6,6.03,5.95,6,158200,-696291
ANI,09/30/2016,3.42,3.7,3.42,3.66,4426000,366600
BMM,09/30/2016,50.3,50.3,50.3,50.3,800,0
CNPF,09/30/2016,16.3,16.36,16.2,16.2,3195500,-6032208
DMPL,09/30/2016,12.14,12.28,12.1,12.1,49500,0
DNL,09/30/2016,11.62,11.62,11.4,11.4,3509800,3939514
EMP,09/30/2016,7.3,7.37,7.25,7.25,3013500,918069
FOOD,09/30/2016,0.94,0.94,0.91,0.92,1358000,0
GSMI,09/30/2016,12.08,12.98,12,12.98,56500,0
JFC,09/30/2016,248,249.8,246.6,247,627520,26915866
LFM,09/30/2016,43,43,43,43,100,0
MAXS,09/30/2016,28.9,29,28.6,28.7,58500,-1241330
MG,09/30/2016,0.255,0.26,0.25,0.26,870000,0
PF,09/30/2016,218,218,217,217,60,0
