^FINANCIAL,12/20/2016,1619.38,1619.72,1601.94,1619.72,964347,-313574
AUB,12/20/2016,47.95,47.95,45.6,47.6,9800,204690
BDO,12/20/2016,107,108,104.9,105.1,3996060,-158428978
BPI,12/20/2016,85.9,87,85.5,87,1500770,52468314
CHIB,12/20/2016,38,38,38,38,87300,3317400
EW,12/20/2016,18.82,18.84,18.38,18.4,699700,-608396
MBT,12/20/2016,70.5,71,69,71,3740220,-140721244
PBB,12/20/2016,14.04,14.1,14.04,14.1,75600,0
PNB,12/20/2016,54.6,54.7,54.5,54.5,66170,2423045
PSB,12/20/2016,90,90,89.95,90,400,0
PTC,12/20/2016,128,134,128,129.5,730,0
RCB,12/20/2016,34.9,34.9,34.8,34.8,104800,-3524400
SECB,12/20/2016,195,197.4,191,196.7,571870,-67957168
UBP,12/20/2016,74.6,74.6,73.6,74.5,91100,-470009
AGF,12/20/2016,3.7,3.8,3.68,3.68,65000,0
BKR,12/20/2016,1.55,1.59,1.4,1.45,932000,0
BLFI,12/20/2016,3.75,3.75,3.74,3.74,366000,0
COL,12/20/2016,16.38,16.38,16.14,16.14,29700,0
MED,12/20/2016,0.59,0.59,0.56,0.57,4314000,116000
MFC,12/20/2016,800,800,800,800,300,0
NRCP,12/20/2016,0.76,0.76,0.76,0.76,105000,0
PSE,12/20/2016,240,240,236.2,240,5160,-393600
SLF,12/20/2016,1670,1670,1635,1635,820,0
V,12/20/2016,1.25,1.25,1.21,1.21,143000,0
^INDUSTRIAL,12/20/2016,10605.36,10647.57,10484.59,10557.32,1800343,-85301
ACR,12/20/2016,1.24,1.25,1.19,1.19,4451000,-3999060
AP,12/20/2016,42.8,43,42.55,43,2290500,-50476440
BSC,12/20/2016,0.195,0.195,0.19,0.19,940000,0
EDC,12/20/2016,5.02,5.07,4.93,5,19545000,28203630
FGEN,12/20/2016,22.45,22.75,22,22.75,416100,2203790
FPH,12/20/2016,67.95,67.95,67.4,67.7,264070,7188163
H2O,12/20/2016,3.42,3.42,3.42,3.42,8000,0
MER,12/20/2016,259.2,259.8,255.2,257,429990,-50135248
MWC,12/20/2016,29.6,30,29.4,29.5,4497900,13643265
PCOR,12/20/2016,10.26,10.26,9.83,9.84,2797200,-22508925
PHEN,12/20/2016,2.07,2.18,2.05,2.18,6343000,3041399
PNX,12/20/2016,5.75,5.75,5.7,5.74,1067500,0
SHLPH,12/20/2016,69.7,69.7,69.05,69.6,494340,22755058
SPC,12/20/2016,4.55,4.66,4.54,4.66,235000,158100
ANI,12/20/2016,4.26,4.28,4.15,4.28,533000,1184510
CAT,12/20/2016,20.5,21,20.5,20.5,1300,0
CNPF,12/20/2016,16.7,16.72,16.4,16.44,962500,-5713144
DMPL,12/20/2016,11.98,11.98,11.74,11.96,47700,-97580
DNL,12/20/2016,11.54,11.62,11.32,11.5,5776200,-673115
EMP,12/20/2016,7.15,7.15,6.96,7.12,740100,-4421683
FOOD,12/20/2016,0.86,0.87,0.84,0.84,1218000,43000
JFC,12/20/2016,195.1,197.9,193,195,600480,-51725673
LFM,12/20/2016,76,80,76,80,850,0
MAXS,12/20/2016,25,25,24.3,24.8,196800,-3405030
MG,12/20/2016,0.24,0.24,0.239,0.24,990000,0
PF,12/20/2016,230,230,227.6,230,398990,-18080300
PIP,12/20/2016,3.33,3.4,3.33,3.33,2436000,342820
PIZZA,12/20/2016,11.98,11.98,11.5,11.58,13615300,5245002
RCI,12/20/2016,2.2,2.2,2.2,2.2,1000,0
RFM,12/20/2016,4.78,4.95,4.78,4.95,555000,671480
ROX,12/20/2016,2.74,2.74,2.72,2.72,40000,0
SFI,12/20/2016,0.141,0.141,0.141,0.141,240000,0
URC,12/20/2016,158.5,159.5,155,157,1054380,-57460460
