^FINANCIAL,02/28/2017,1800.24,1801.83,1775.94,1778.5,913232,-148709
AUB,02/28/2017,47.6,48.25,47.6,48.25,16800,774370
BDO,02/28/2017,117.5,118,114.6,115.5,2531040,-57038533
BPI,02/28/2017,95.7,95.7,94,94,1077680,-16157385
CHIB,02/28/2017,40,40.05,39.9,40,221500,-31820
EW,02/28/2017,19.98,19.98,19.7,19.7,377500,-153996
MBT,02/28/2017,81,81.15,79.25,81,2137720,85021921
PBB,02/28/2017,14.32,14.5,14.3,14.5,80400,2900
PBC,02/28/2017,25.5,25.75,25.5,25.75,28900,0
PNB,02/28/2017,58,58.05,57.2,57.2,41330,-503454
PSB,02/28/2017,90,90.5,90,90.5,1510,0
PTC,02/28/2017,117,117,110,110,6460,0
RCB,02/28/2017,39.3,39.3,38.7,39.2,88700,-248955
SECB,02/28/2017,202.8,202.8,199.9,199.9,1049560,-164897923
UBP,02/28/2017,79.05,79.05,79,79.05,167320,4710634
AGF,02/28/2017,3.35,3.35,3.35,3.35,1000,0
BKR,02/28/2017,1.28,1.32,1.26,1.28,189000,0
BLFI,02/28/2017,4.44,4.44,4.3,4.35,61000,0
COL,02/28/2017,16.18,16.18,16.18,16.18,500,0
FAF,02/28/2017,0.73,0.73,0.73,0.73,50000,0
FFI,02/28/2017,7.72,7.72,7.72,7.72,600,0
I,02/28/2017,1.69,1.69,1.69,1.69,76000,0
MED,02/28/2017,0.69,0.69,0.66,0.66,6768000,-228990
MFC,02/28/2017,840,840,840,840,70,42000
NRCP,02/28/2017,0.75,0.75,0.74,0.74,25000,0
PSE,02/28/2017,242,242,242,242,120,0
V,02/28/2017,1.24,1.24,1.22,1.22,10000,0
^INDUSTRIAL,02/28/2017,11112.97,11123.27,10987.8,11014.25,1586529,-107420
ACR,02/28/2017,1.4,1.42,1.35,1.42,38441000,42443900
AP,02/28/2017,43.7,43.8,42.8,43,1428300,-26999930
BSC,02/28/2017,0.285,0.3,0.28,0.285,30390000,155349
EDC,02/28/2017,6,6.01,5.85,5.9,15660400,-1277145
FGEN,02/28/2017,21.1,21.2,20.85,21.1,4339800,-21079260
FPH,02/28/2017,73.7,73.7,73.05,73.1,863940,-1601143
MER,02/28/2017,293,293,290,291.8,182050,-15475180
MWC,02/28/2017,30.5,30.75,30.2,30.55,1334900,-4146965
PCOR,02/28/2017,8.77,8.89,8.7,8.7,2706200,3616781
PHEN,02/28/2017,2.39,2.39,2.24,2.33,701000,-730820
PNX,02/28/2017,7.15,7.15,6.99,7.13,991700,-2421152
SHLPH,02/28/2017,78,78,77.75,78,401400,-4250539
SPC,02/28/2017,4.22,4.22,4.22,4.22,1000,0
ANI,02/28/2017,5.5,5.55,5.25,5.4,777800,1081640
BMM,02/28/2017,97,97,97,97,150,0
CAT,02/28/2017,14.8,15.2,14.72,15.2,13000,75816
CNPF,02/28/2017,16.18,16.3,16.1,16.3,2809800,-33674376
DMPL,02/28/2017,12.04,12.04,11.84,12,5700,0
DNL,02/28/2017,13.18,13.18,12.76,13.08,2910900,7357092
EMP,02/28/2017,6.9,6.9,6.8,6.87,1079500,-2665199
FOOD,02/28/2017,0.86,0.86,0.85,0.85,632000,0
JFC,02/28/2017,202.8,204,201.8,201.8,640150,-12532140
LFM,02/28/2017,72,72,72,72,1380,0
MAXS,02/28/2017,26.6,27.5,26.55,26.7,375500,-8740680
MG,02/28/2017,0.26,0.26,0.255,0.26,10890000,-23400
PF,02/28/2017,260,265,260,265,55260,795700
PIP,02/28/2017,3.42,3.45,3.42,3.42,46000,88890
PIZZA,02/28/2017,12.28,12.34,12.1,12.3,4460400,11559202
RCI,02/28/2017,2.02,2.02,2.02,2.02,1000,0
RFM,02/28/2017,4.94,4.94,4.94,4.94,126000,-103740
ROX,02/28/2017,2.84,2.84,2.81,2.81,83000,0
SFI,02/28/2017,0.15,0.15,0.147,0.15,430000,0
URC,02/28/2017,162.5,163.1,159.2,160,2170460,-22196467
VITA,02/28/2017,1.72,1.72,1.66,1.69,1392000,0
VMC,02/28/2017,4.42,4.54,4.42,4.54,6000,0
ABG,02/28/2017,19.4,21.05,18.98,21,192500,2196516
CA,02/28/2017,91.4,91.45,91.35,91.4,1600,0
CHP,02/28/2017,9.52,9.55,9.09,9.09,13336400,-22632344
DAVIN,02/28/2017,6.1,6.12,6.1,6.1,34400,-9150
EEI,02/28/2017,7.91,7.95,7.85,7.95,176800,235640
HLCM,02/28/2017,16.8,17.16,16.8,17,80100,999114
MWIDE,02/28/2017,16,16.2,15.8,15.98,4192300,1627246
PHN,02/28/2017,11.56,11.56,11.56,11.56,1000,0
T,02/28/2017,1.48,1.48,1.47,1.47,536000,382200
VUL,02/28/2017,1.08,1.08,1.07,1.07,101000,0
CIP,02/28/2017,165,165,165,165,160,0
CROWN,02/28/2017,2.15,2.2,2.14,2.14,240000,-24090
EURO,02/28/2017,1.76,1.76,1.76,1.76,3000,0
LMG,02/28/2017,7.88,8.1,7.6,7.9,1316800,-59299
MVC,02/28/2017,3.9,3.9,3.71,3.71,7000,0
PPC,02/28/2017,4.9,4.9,4.85,4.9,34000,0
CIC,02/28/2017,59,62,59,59,1810,0
