^FINANCIAL,10/21/2016,1852,1854.46,1833.27,1833.27,1314102,-24594
AUB,10/21/2016,47.6,47.7,47.6,47.7,9700,443240
BDO,10/21/2016,115.1,115.1,112,112,2039410,27486531
BPI,10/21/2016,104.5,104.5,103.5,104.1,1716200,59738931
CHIB,10/21/2016,37.95,38,37.9,37.9,1048000,0
EW,10/21/2016,19.66,20.05,19.66,19.98,1063500,2739838
MBT,10/21/2016,86.8,87,86,86.95,3076260,-27639256
PBB,10/21/2016,14.2,14.2,14.2,14.2,172500,2449500
PNB,10/21/2016,57.9,58.9,56.7,57.7,89030,1580619
PSB,10/21/2016,96.85,99.95,96.85,99.95,30,0
PTC,10/21/2016,151.2,154,151.2,153,2300,0
RCB,10/21/2016,37,37.05,36.9,37,80900,1439275
SECB,10/21/2016,230,236,226,226,1507510,-93556564
UBP,10/21/2016,75.2,75.2,75.2,75.2,480,22560
AGF,10/21/2016,3.39,3.58,3.39,3.58,2000,0
BKR,10/21/2016,1.26,1.41,1.26,1.4,96000,27500
BLFI,10/21/2016,3.89,3.89,3.73,3.73,11000,0
COL,10/21/2016,16.18,16.5,16.16,16.2,14000,0
FAF,10/21/2016,0.68,0.68,0.68,0.68,2000,0
I,10/21/2016,1.9,1.9,1.9,1.9,1000,0
MED,10/21/2016,0.82,0.9,0.81,0.83,30887000,673800
MFC,10/21/2016,670,670,665,665,180,0
PSE,10/21/2016,260,265,260,260,920,0
SLF,10/21/2016,1490,1490,1490,1490,10,0
V,10/21/2016,1.42,1.42,1.42,1.42,80000,0
^INDUSTRIAL,10/21/2016,11879.1,11895.13,11811.5,11835.5,1305669,-47218
ACR,10/21/2016,1.5,1.51,1.46,1.48,566000,0
AP,10/21/2016,46.15,46.6,45.3,45.95,513100,4085190
EDC,10/21/2016,5.96,5.96,5.9,5.93,6302400,-20116315
FGEN,10/21/2016,23.75,23.75,23.25,23.25,2822300,-31351040
FPH,10/21/2016,70.95,70.95,70.5,70.6,550850,-35552658
MER,10/21/2016,290.6,291.2,288,291.2,244130,-36067070
MWC,10/21/2016,31,31.2,30.9,30.9,10794300,22899215
PCOR,10/21/2016,10.56,10.74,10.52,10.74,2396400,16018966
PHEN,10/21/2016,2.2,2.2,2.15,2.16,734000,-98100
PNX,10/21/2016,5.86,5.88,5.86,5.88,1964000,-8575676
ANI,10/21/2016,3.79,3.85,3.66,3.84,2760000,0
BMM,10/21/2016,100.2,114,89.2,113.8,14060,0
CAT,10/21/2016,195,200,195,200,120,0
CNPF,10/21/2016,16.98,17.14,16.88,17,5154000,3317510
